"","X","IDp","IDf","IDm","sex","byear","dyear","cregcode","sregcode","lifespan","afr","lrs","bcohort.20","bcohort.10","predicted_lifespan","is.dyear.known","dyear.predicted","migrantstatus","afr_5thp","afr_median","arryear","depyear","presence_duration"
"9475",30500,"P0000034000",NA,NA,"F",1850,NA,"GL17","GL03",NA,NA,NA,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",38.107997265892,"no:dyear_missing",1888.10799726589,"immigrant",19.298017771702,23.6418318523582,1874,1888,14
"9476",30502,"P0000034002",NA,NA,"F",1834,1874,NA,"GL03",39.5844155844156,NA,NA,"(1.83e+03,1.85e+03]","(1.83e+03,1.84e+03]",53.768967874231,"yes",1874,"immigrant",18.8716336295284,24.0328092959672,1858,1874,16
"9477",30504,"P0000034004","P0000033314","P0000034003","F",1860,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"no:dyear_missing",1896.66848940533,"emigrant_assumed_to_outside_glarus",19.298017771702,23.6418318523582,1860,1879,19
"9478",30505,"P0000034005","P0000033314","P0000034003","F",1862,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"no:dyear_missing",1898.66848940533,"emigrant_assumed_to_outside_glarus",19.298017771702,23.6418318523582,1862,1881,19
"9479",30506,"P0000034006","P0000033314","P0000034003","F",1864,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"no:dyear_missing",1900.66848940533,"emigrant_assumed_to_outside_glarus",19.298017771702,23.6418318523582,1864,1883,19
"9480",30507,"P0000034007","P0000033314","P0000034003","F",1867,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"no:dyear_missing",1903.66848940533,"emigrant_assumed_to_outside_glarus",19.298017771702,23.6418318523582,1867,1886,19
"9481",30508,"P0000034008","P0000033314","P0000034003","M",1869,NA,"GL03",NA,NA,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"no:dyear_missing",1915.12166780588,"emigrant_assumed_to_outside_glarus",21.6992481203008,27.5434039644566,1869,1891,22
"9482",30509,"P0000034009","P0000033314","P0000034003","M",1872,NA,"GL03",NA,NA,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"no:dyear_missing",1918.12166780588,"emigrant_assumed_to_outside_glarus",21.6992481203008,27.5434039644566,1872,1894,22
"9483",30510,"P0000034010","P0000033314","P0000034003","M",1875,NA,"GL03",NA,NA,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"no:dyear_missing",1921.12166780588,"emigrant_assumed_to_outside_glarus",21.6992481203008,27.5434039644566,1875,1897,22
"9484",30511,"P0000034011",NA,NA,"M",1848,1904,NA,"GL03",55.9507860560492,26.7669172932331,2,"(1.83e+03,1.85e+03]","(1.84e+03,1.85e+03]",47.8154477101846,"yes",1904,"immigrant",21.2952836637048,26.9131920710868,1875,1904,29
"9485",30512,"P0000034012",NA,NA,"F",1853,1923,NA,"GL03",70.2884483937115,22.4333561175666,2,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",38.107997265892,"yes",1923,"immigrant",19.298017771702,23.6418318523582,1875,1923,48
"9486",30513,"P0000034013","P0000034011","P0000034012","M",1875,1957,"GL03","GL03",81.2221462747779,29.2084757347915,3,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"yes",1957,"resident_married",21.6992481203008,27.5434039644566,1875,1957,82
"9487",30514,"P0000034014","P0000034011","P0000034012","M",1883,1963,"GL03","GL03",79.2207792207792,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"yes",1963,"resident_married",21.6992481203008,27.5434039644566,1883,1963,80
"9488",30515,"P0000034015",NA,NA,"F",1839,1881,"GL11","GL03",41.7443609022556,37.5994531784006,2,"(1.83e+03,1.85e+03]","(1.84e+03,1.85e+03]",54.0779220779221,"yes",1881,"immigrant",18.8716336295284,24.0328092959672,1877,1881,4
"9489",30516,"P0000034016","P0000033444","P0000034015","M",1877,1881,"GL03",NA,4.14490772385509,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"yes",1881,"died_in_childhood",21.6992481203008,27.5434039644566,1877,1881,4
"9490",30517,"P0000034017","P0000033444","P0000034015","F",1879,1879,"GL03",NA,0.262474367737526,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"yes",1879,"died_in_childhood",19.1501025290499,24.2802460697198,1879,1879,0
"9491",30518,"P0000034018",NA,NA,"F",1852,1926,NA,"GL03",73.5228981544771,26.1189336978811,2,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",38.107997265892,"yes",1926,"immigrant",19.298017771702,23.6418318523582,1878,1926,48
"9492",30519,"P0000034019","P0000033377","P0000034018","F",1878,NA,"GL03","GL03",NA,22.0177717019822,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",42.3021189336979,"no:dyear_missing",1920.3021189337,"resident_married",19.1501025290499,24.2802460697198,1878,1920,42
"9493",30520,"P0000034020","P0000033377","P0000034018","M",1880,1880,"GL03",NA,0.0464798359535202,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"yes",1880,"died_in_childhood",21.6992481203008,27.5434039644566,1880,1880,0
"9494",30521,"P0000034021","P0000040769","P0000038499","F",1854,1915,"GL03","GL03",61.5967190704033,23.9371155160629,2,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",38.107997265892,"yes",1915,"resident_married",19.298017771702,23.6418318523582,1854,1915,61
"9495",30522,"P0000034022","P0000033647","P0000034021","M",1878,1946,"GL03","GL03",68.6671223513329,30.7887901572112,2,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"yes",1946,"resident_married",21.6992481203008,27.5434039644566,1878,1946,68
"9496",30523,"P0000034023","P0000033647","P0000034021","F",1882,1960,"GL03","GL03",78.4716336295284,23.6336295283664,2,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"yes",1960,"resident_married",19.1501025290499,24.2802460697198,1882,1960,78
"9497",30524,"P0000034024","P0000033500","P0000014647","F",1879,1929,"GL03",NA,50.2583732057416,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"yes",1929,"resident_assumed_unmarried",19.1501025290499,24.2802460697198,1879,1929,50
"9498",30525,"P0000034025","P0000033500","P0000014647","M",1880,1958,"GL03",NA,78.0287081339713,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"yes",1958,"resident_assumed_unmarried",21.6992481203008,27.5434039644566,1880,1958,78
"9499",30526,"P0000034026","P0000033500","P0000014647","M",1881,1965,"GL03","GL03",84.0546821599453,27.218045112782,3,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"yes",1965,"resident_married",21.6992481203008,27.5434039644566,1881,1965,84
"9500",30527,"P0000034027",NA,NA,"F",1849,1878,NA,"GL03",29.0635680109364,29.0608339029392,1,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",38.107997265892,"yes",1878,"immigrant",19.298017771702,23.6418318523582,1878,1878,0
"9501",30528,"P0000034028",NA,NA,"F",1854,NA,NA,"GL03",NA,NA,NA,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",38.107997265892,"no:dyear_missing",1892.10799726589,"immigrant",19.298017771702,23.6418318523582,1878,1892,14
"9502",30530,"P0000034030","P0000033346","P0000034027","M",1878,1973,"GL03","GL03",93.9521531100478,29.3725222146275,3,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"yes",1973,"resident_married",21.6992481203008,27.5434039644566,1878,1973,95
"9503",30531,"P0000034031","P0000033499","P0000038298","M",1879,1945,"GL03","GL03",65.4436090225564,31.9617224880383,10,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"yes",1945,"resident_married",21.6992481203008,27.5434039644566,1879,1945,66
"9504",30532,"P0000034032","P0000033499","P0000038298","F",1880,1961,"GL03","GL03",80.4675324675325,23.7976760082023,2,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"yes",1961,"resident_married",19.1501025290499,24.2802460697198,1880,1961,81
"9505",30533,"P0000034033",NA,NA,"F",1859,1941,"GL17","GL03",81.6076555023923,21.4162679425837,4,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"yes",1941,"immigrant",19.298017771702,23.6418318523582,1880,1941,61
"9506",30534,"P0000034034","P0000033623","P0000034033","M",1880,NA,"GL03","GL03",NA,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"no:dyear_missing",1934.62200956938,"resident_married",21.6992481203008,27.5434039644566,1880,1935,55
"9507",30535,"P0000034035","P0000033623","P0000034033","F",1881,NA,"GL03","GL17",NA,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"no:dyear_missing",1942.67053998633,"emigrant",19.1501025290499,24.2802460697198,1881,1905,24
"9508",30536,"P0000034036","P0000033623","P0000034033","F",1888,NA,"GL03","GL12",NA,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"no:dyear_missing",1949.67053998633,"emigrant",19.1501025290499,24.2802460697198,1888,1912,24
"9509",30537,"P0000034037","P0000033623","P0000034033","M",1894,NA,"GL03","GL17",NA,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",60.257006151743,"no:dyear_missing",1954.25700615174,"emigrant",21.9220779220779,27.9234449760766,1894,1922,28
"9510",30538,"P0000034038",NA,NA,"F",1833,1900,NA,"GL03",66.7423103212577,NA,NA,"(1.83e+03,1.85e+03]","(1.83e+03,1.84e+03]",53.768967874231,"yes",1900,"immigrant",18.8716336295284,24.0328092959672,1857,1900,43
"9511",30539,"P0000034039",NA,NA,"F",1845,1902,NA,"GL03",57.3424470266576,NA,NA,"(1.83e+03,1.85e+03]","(1.84e+03,1.85e+03]",54.0779220779221,"yes",1902,"immigrant",18.8716336295284,24.0328092959672,1869,1902,33
"9512",30540,"P0000034040",NA,NA,"F",1866,1913,NA,"GL03",46.9227614490772,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"yes",1913,"immigrant",19.298017771702,23.6418318523582,1890,1913,23
"9513",30541,"P0000034041",NA,NA,"F",1861,1885,"GL17","GL03",23.9043062200957,20.7655502392345,1,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"yes",1885,"immigrant",19.298017771702,23.6418318523582,1882,1885,3
"9514",30542,"P0000034042","P0000033669","P0000034041","M",1882,NA,"GL03",NA,NA,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"no:dyear_missing",1936.62200956938,"emigrant_assumed_to_outside_glarus",21.6992481203008,27.5434039644566,1882,1904,22
"9515",30543,"P0000034043",NA,NA,"F",1857,1916,NA,"GL03",59.8468899521531,26.0642515379357,3,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",38.107997265892,"yes",1916,"immigrant",19.298017771702,23.6418318523582,1883,1916,33
"9516",30544,"P0000034044","P0000033577","P0000034043","M",1883,1962,"GL03","GL03",79.3328776486671,44.082023239918,1,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"yes",1962,"resident_married",21.6992481203008,27.5434039644566,1883,1962,79
"9517",30545,"P0000034045","P0000033577","P0000034043","M",1886,1891,"GL03",NA,4.41011619958988,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"yes",1891,"died_in_childhood",21.6992481203008,27.5434039644566,1886,1891,5
"9518",30546,"P0000034046",NA,NA,"F",1862,1925,NA,"GL03",63.0594668489405,20.4128503075872,14,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"yes",1925,"immigrant",19.298017771702,23.6418318523582,1883,1925,42
"9519",30547,"P0000034047","P0000033573","P0000034046","F",1883,1885,"GL03",NA,2.14900888585099,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"yes",1885,"died_in_childhood",19.1501025290499,24.2802460697198,1883,1885,2
"9520",30548,"P0000034048","P0000033573","P0000034046","M",1884,1968,"GL03",NA,83.6035543403965,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"yes",1968,"resident_assumed_unmarried",21.6992481203008,27.5434039644566,1884,1968,84
"9521",30549,"P0000034049","P0000033573","P0000034046","F",1885,1960,"GL03",NA,73.9466848940533,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"yes",1960,"resident_assumed_unmarried",19.1501025290499,24.2802460697198,1885,1960,75
"9522",30550,"P0000034050","P0000033573","P0000034046","M",1887,1925,"GL03",NA,37.8755980861244,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"yes",1925,"resident_assumed_unmarried",21.6992481203008,27.5434039644566,1887,1925,38
"9523",30551,"P0000034051","P0000033573","P0000034046","M",1890,1961,"GL03",NA,70.5536568694463,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",60.257006151743,"yes",1961,"resident_assumed_unmarried",21.9220779220779,27.9234449760766,1890,1961,71
"9524",30552,"P0000034052","P0000033573","P0000034046","M",1889,1892,"GL03",NA,3.02392344497608,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",60.257006151743,"yes",1892,"died_in_childhood",21.9220779220779,27.9234449760766,1889,1892,3
"9525",30553,"P0000034053","P0000033573","P0000034046","M",1893,1893,"GL03",NA,0,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",60.257006151743,"yes",1893,"died_in_childhood",21.9220779220779,27.9234449760766,1893,1893,0
"9526",30554,"P0000034054","P0000033573","P0000034046","F",1894,NA,"GL03","GL03",NA,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",64.0437457279562,"no:dyear_missing",1958.04374572796,"resident_married",19.3837320574163,24.6534518113465,1894,1958,64
"9527",30555,"P0000034055","P0000033573","P0000034046","M",1895,1977,"GL03","GL03",81.4162679425837,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",60.257006151743,"yes",1977,"resident_married",21.9220779220779,27.9234449760766,1895,1977,82
"9528",30556,"P0000034056","P0000033573","P0000034046","F",1896,NA,"GL03","GL03",NA,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",64.0437457279562,"no:dyear_missing",1960.04374572796,"resident_married",19.3837320574163,24.6534518113465,1896,1960,64
"9529",30557,"P0000034057","P0000033573","P0000034046","M",1898,1974,"GL03","GL03",75.7074504442925,34.5645933014354,1,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",60.257006151743,"yes",1974,"resident_married",21.9220779220779,27.9234449760766,1898,1974,76
"9530",30558,"P0000034058","P0000033573","P0000034046","F",1899,NA,"GL03","GL03",NA,NA,NA,"(1.89e+03,1.91e+03]","(1.9e+03,1.91e+03]",76.0136705399863,"no:dyear_missing",1975.01367053999,"resident_married",19.3837320574163,24.6534518113465,1899,1975,76
"9531",30559,"P0000034059","P0000033573","P0000034046","M",1901,1975,"GL03","GL03",74.3677375256323,20.1421736158578,4,"(1.89e+03,1.91e+03]","(1.9e+03,1.91e+03]",68.3034859876965,"yes",1975,"resident_married",21.9220779220779,27.9234449760766,1901,1975,74
"9532",30560,"P0000034060","P0000033573","P0000034046","F",1902,1903,"GL03",NA,0.267942583732057,NA,NA,"(1.89e+03,1.91e+03]","(1.9e+03,1.91e+03]",76.0136705399863,"yes",1903,"died_in_childhood",19.3837320574163,24.6534518113465,1902,1903,1
"9533",30561,"P0000034061","P0000033616","P0000026358","M",1884,1884,"GL03",NA,0,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"yes",1884,"died_in_childhood",21.6992481203008,27.5434039644566,1884,1884,0
"9534",30562,"P0000034062","P0000033616","P0000026358","F",1886,1902,"GL03",NA,16.812030075188,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"yes",1902,"died_in_childhood",19.1501025290499,24.2802460697198,1886,1902,16
"9535",30563,"P0000034063","P0000033616","P0000026358","M",1888,1888,"GL03",NA,0.114832535885167,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"yes",1888,"died_in_childhood",21.6992481203008,27.5434039644566,1888,1888,0
"9536",30564,"P0000034064","P0000033616","P0000026358","M",1889,1893,"GL03",NA,3.36842105263158,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",60.257006151743,"yes",1893,"died_in_childhood",21.9220779220779,27.9234449760766,1889,1893,4
"9537",30565,"P0000034065","P0000033616","P0000026358","F",1891,NA,"GL03","GL05",NA,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",64.0437457279562,"no:dyear_missing",1955.04374572796,"emigrant",19.3837320574163,24.6534518113465,1891,1916,25
"9538",30566,"P0000034066","P0000033616","P0000026358","M",1893,1946,"GL03","GL03",53.2987012987013,23.6691729323308,2,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",60.257006151743,"yes",1946,"resident_married",21.9220779220779,27.9234449760766,1893,1946,53
"9539",30567,"P0000034067","P0000033616","P0000026358","F",1887,NA,"GL03",NA,NA,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"no:dyear_missing",1948.67053998633,"emigrant_assumed_to_outside_glarus",19.1501025290499,24.2802460697198,1887,1906,19
"9540",30568,"P0000034068","P0000038056","P0000038081","F",1859,1927,"GL03","GL03",68.524948735475,25.3205741626794,1,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"yes",1927,"resident_married",19.298017771702,23.6418318523582,1859,1927,68
"9541",30569,"P0000034071","P0000033662","P0000029657","M",1884,1954,"GL03","GL03",69.6431989063568,39.6883116883117,2,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"yes",1954,"resident_married",21.6992481203008,27.5434039644566,1884,1954,70
"9542",30570,"P0000034072","P0000033662","P0000029657","M",1885,1958,"GL03","GL03",72.8366370471634,28.514012303486,2,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"yes",1958,"resident_married",21.6992481203008,27.5434039644566,1885,1958,73
"9543",30571,"P0000034074","P0000033306","P0000038259","F",1884,1884,"GL03",NA,0.177717019822283,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"yes",1884,"died_in_childhood",19.1501025290499,24.2802460697198,1884,1884,0
"9544",30572,"P0000034075","P0000033306","P0000038259","F",1886,1925,"GL03","GL03",39.0239234449761,37.9248120300752,2,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"yes",1925,"resident_married",19.1501025290499,24.2802460697198,1886,1925,39
"9545",30573,"P0000034076","P0000034895","P0000026217","F",1863,1935,"GL03","GL03",71.691045796309,20.9487354750513,4,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"yes",1935,"resident_married",19.298017771702,23.6418318523582,1863,1935,72
"9546",30574,"P0000034077","P0000033608","P0000034076","M",1884,NA,"GL03",NA,NA,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"no:dyear_missing",1938.62200956938,"emigrant_assumed_to_outside_glarus",21.6992481203008,27.5434039644566,1884,1906,22
"9547",30575,"P0000034078","P0000033608","P0000034076","F",1887,NA,"GL03","GL17",NA,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"no:dyear_missing",1948.67053998633,"emigrant",19.1501025290499,24.2802460697198,1887,1911,24
"9548",30576,"P0000034079","P0000033608","P0000034076","M",1889,1890,"GL03",NA,0.579630895420369,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",60.257006151743,"yes",1890,"died_in_childhood",21.9220779220779,27.9234449760766,1889,1890,1
"9549",30577,"P0000034080","P0000033608","P0000034076","M",1896,1982,"GL03","GL03",86.2118933697881,24.5495557074504,4,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",60.257006151743,"yes",1982,"resident_married",21.9220779220779,27.9234449760766,1896,1982,86
"9550",30578,"P0000034081","P0000038051","P0000033331","F",1858,1937,"GL03","GL03",79.5461380724539,26.8708133971292,3,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",38.107997265892,"yes",1937,"resident_married",19.298017771702,23.6418318523582,1858,1937,79
"9551",30579,"P0000034082","P0000033610","P0000034081","M",1885,1923,"GL03","GL03",38.5454545454545,28.688995215311,4,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"yes",1923,"resident_married",21.6992481203008,27.5434039644566,1885,1923,38
"9552",30580,"P0000034083","P0000033610","P0000034081","M",1887,1953,"GL03","GL03",65.5283663704716,26.6247436773753,5,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"yes",1953,"resident_married",21.6992481203008,27.5434039644566,1887,1953,66
"9553",30581,"P0000034084","P0000033610","P0000034081","F",1890,1976,"GL03","GL03",85.8373205741627,23.3438140806562,7,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",64.0437457279562,"yes",1976,"resident_married",19.3837320574163,24.6534518113465,1890,1976,86
"9554",30582,"P0000034085","P0000033673","P0000026711","F",1890,NA,"GL03","GL01",NA,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",64.0437457279562,"no:dyear_missing",1954.04374572796,"emigrant",19.3837320574163,24.6534518113465,1890,1915,25
"9555",30583,"P0000034086",NA,NA,"F",1863,1952,"GL03","GL03",89.7142857142857,24.0902255639098,4,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"yes",1952,"resident_married",19.298017771702,23.6418318523582,1863,1952,89
"9556",30584,"P0000034087","P0000033720","P0000034086","M",1887,NA,"GL03","GL05",NA,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"no:dyear_missing",1941.62200956938,"emigrant",21.6992481203008,27.5434039644566,1887,1915,28
"9557",30585,"P0000034088","P0000033720","P0000034086","F",1888,NA,"GL03","GL04",NA,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"no:dyear_missing",1949.67053998633,"emigrant",19.1501025290499,24.2802460697198,1888,1912,24
"9558",30586,"P0000034089","P0000033720","P0000034086","M",1890,1918,"GL03",NA,27.5980861244019,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",60.257006151743,"yes",1918,"resident_assumed_unmarried",21.9220779220779,27.9234449760766,1890,1918,28
"9559",30587,"P0000034090","P0000033720","P0000034086","M",1892,1892,"GL03",NA,0.169514695830485,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",60.257006151743,"yes",1892,"died_in_childhood",21.9220779220779,27.9234449760766,1892,1892,0
"9560",30588,"P0000034091","P0000038053","P0000038445","F",1858,1931,"GL03","GL03",73.1647300068353,28.9241285030759,2,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",38.107997265892,"yes",1931,"resident_married",19.298017771702,23.6418318523582,1858,1931,73
"9561",30589,"P0000034092","P0000033759","P0000034091","F",1886,1957,"GL03",NA,70.6575529733424,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"yes",1957,"resident_assumed_unmarried",19.1501025290499,24.2802460697198,1886,1957,71
"9562",30590,"P0000034093","P0000033759","P0000034091","M",1891,1918,"GL03",NA,27.0977443609023,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",60.257006151743,"yes",1918,"resident_assumed_unmarried",21.9220779220779,27.9234449760766,1891,1918,27
"9563",30591,"P0000034094",NA,NA,"F",1861,1910,"GL11","GL03",49.3943950786056,30.2255639097744,3,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"yes",1910,"immigrant",19.298017771702,23.6418318523582,1891,1910,19
"9564",30592,"P0000034095","P0000033707","P0000034094","F",1891,NA,"GL03","GL11",NA,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",64.0437457279562,"no:dyear_missing",1955.04374572796,"emigrant",19.3837320574163,24.6534518113465,1891,1916,25
"9565",30593,"P0000034096","P0000033707","P0000034094","M",1895,1946,"GL03","GL03",51.2071086807929,26.8817498291183,2,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",60.257006151743,"yes",1946,"resident_married",21.9220779220779,27.9234449760766,1895,1946,51
"9566",30594,"P0000034097","P0000033707","P0000034094","F",1896,NA,"GL03","GL03",NA,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",64.0437457279562,"no:dyear_missing",1960.04374572796,"resident_married",19.3837320574163,24.6534518113465,1896,1960,64
